latitude,longitude,strata,region
41.75,-68.3833,32,3
41.75,-68.3833,32,3
41.75,-68.3833,32,3
41.9667,-67.95,32,3
41.9667,-67.95,32,3
41.9667,-67.95,32,3
41.9667,-67.95,32,3
41.9667,-67.95,32,3
41.9667,-67.95,32,3
41.8,-67.8,31,3
41.8,-67.8,31,3
41.8,-67.8,31,3
41.8,-67.8,31,3
41.8,-67.8,31,3
41.8,-67.8,31,3
42.0333,-67.5167,31,3
42.0333,-67.5167,31,3
42.0333,-67.5167,31,3
42.0333,-67.5167,31,3
42.0333,-67.5167,31,3
42.2667,-67.4833,38,4
42.2667,-67.4833,38,4
42.2667,-67.4833,38,4
42.2667,-67.4833,38,4
42.2667,-67.4833,38,4
42.22,-67.0833,32,3
42.22,-67.0833,32,3
42.22,-67.0833,32,3
42.22,-67.0833,32,3
41.9667,-67.0667,30,3
41.9667,-67.0667,30,3
41.9667,-67.0667,30,3
41.9667,-67.0667,30,3
41.75,-67.0333,30,3
41.75,-67.0333,30,3
41.8333,-66.6,29,3
41.8333,-66.6,29,3
41.8333,-66.6,29,3
41.8333,-66.6,29,3
41.8333,-66.6,29,3
42.1167,-66.55,32,3
42.1167,-66.55,32,3
42.1167,-66.55,32,3
42.1167,-66.55,32,3
42.2333,-66.2833,38,4
42.2333,-66.2833,38,4
42.2333,-66.2833,38,4
42.2333,-66.2833,38,4
42.2333,-66.2833,38,4
42.7333,-67.7167,38,4
42.7333,-67.7167,38,4
42.7333,-67.7167,38,4
42.7333,-67.7167,38,4
42.7333,-67.7167,38,4
42.8667,-66.9667,42,4
42.8667,-66.9667,42,4
42.8667,-66.9667,42,4
42.8667,-66.9667,42,4
44.35,-67.6667,45,4
44.35,-67.6667,45,4
44.35,-67.6667,45,4
44.35,-67.6667,45,4
44.35,-67.6667,45,4
43.7667,-67.8,42,4
43.7667,-67.8,42,4
43.7667,-67.8,42,4
43.7667,-67.8,42,4
43.7667,-67.8,42,4
43.3667,-67.9167,42,4
43.3667,-67.9167,42,4
43.3667,-67.9167,42,4
43.3667,-67.9167,42,4
43.3667,-67.9167,42,4
42.2333,-69.2167,37,4
42.2333,-69.2167,37,4
42.2333,-69.2167,37,4
42.2333,-69.2167,37,4
42.2333,-69.2167,37,4
42.2333,-69.2167,37,4
42.4,-69.2833,37,4
42.4,-69.2833,37,4
42.4,-69.2833,37,4
42.4,-69.2833,37,4
42.4,-69.2833,37,4
42.4833,-69.8,37,4
42.4833,-69.8,37,4
42.4833,-69.8,37,4
42.4833,-69.8,37,4
42.4833,-69.8,37,4
42.25,-70.5833,35,4
42.25,-70.5833,35,4
42.25,-70.5833,35,4
42.25,-70.5833,35,4
42.25,-70.5833,35,4
42.25,-70.5833,35,4
42.45,-70.5667,36,4
42.45,-70.5667,36,4
42.45,-70.5667,36,4
42.45,-70.5667,36,4
42.45,-70.5667,36,4
42.45,-70.5667,36,4
42.5167,-70.3833,36,4
42.5167,-70.3833,36,4
42.5167,-70.3833,36,4
42.5167,-70.3833,36,4
42.5167,-70.3833,36,4
42.7833,-70.5,40,4
42.7833,-70.5,40,4
42.7833,-70.5,40,4
42.7833,-70.5,40,4
42.7833,-70.5,40,4
42.7833,-70.5,40,4
42.85,-70.1167,36,4
42.85,-70.1167,36,4
42.85,-70.1167,36,4
42.85,-70.1167,36,4
42.85,-70.1167,36,4
42.9667,-70.4167,40,4
42.9667,-70.4167,40,4
42.9667,-70.4167,40,4
42.9667,-70.4167,40,4
42.9667,-70.4167,40,4
42.9667,-70.4167,40,4
43.2,-69.05,41,4
43.2,-69.05,41,4
43.2,-69.05,41,4
43.2,-69.05,41,4
43.2,-69.05,41,4
42.1167,-70.25,36,4
42.1167,-70.25,36,4
42.1167,-70.25,36,4
42.1167,-70.25,36,4
42.1167,-70.25,36,4
42.1167,-70.25,36,4
42.4333,-70.2667,36,4
42.4333,-70.2667,36,4
42.4333,-70.2667,36,4
42.4333,-70.2667,36,4
42.4333,-70.2667,36,4
42.4333,-70.2667,36,4
42.75,-70.2667,36,4
42.75,-70.2667,36,4
42.75,-70.2667,36,4
42.75,-70.2667,36,4
42.75,-70.2667,36,4
43.0333,-70.2667,36,4
43.0333,-70.2667,36,4
43.0333,-70.2667,36,4
43.0333,-70.2667,36,4
43.0333,-70.2667,36,4
43.0333,-70.2667,36,4
43.35,-70.25,40,4
43.35,-70.25,40,4
43.35,-70.25,40,4
43.35,-70.25,40,4
43.35,-70.25,40,4
43.35,-70.25,40,4
44.3333,-67.7167,45,4
44.3333,-67.7167,45,4
44.3333,-67.7167,45,4
44.3333,-67.7167,45,4
44.3333,-67.7167,45,4
44.3333,-67.7167,45,4
43.8167,-67.7167,42,4
43.8167,-67.7167,42,4
43.8167,-67.7167,42,4
43.8167,-67.7167,42,4
43.8167,-67.7167,42,4
43.4,-67.7167,42,4
43.4,-67.7167,42,4
43.4,-67.7167,42,4
43.4,-67.7167,42,4
42.9667,-67.7,42,4
42.9667,-67.7,42,4
42.9667,-67.7,42,4
42.9667,-67.7,42,4
42.9667,-67.7,42,4
42.5833,-67.7,38,4
42.5833,-67.7,38,4
42.5833,-67.7,38,4
42.5833,-67.7,38,4
42.5833,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
41.8,-67.7,31,3
41.8,-67.7,31,3
41.8,-67.7,31,3
41.8,-67.7,31,3
41.8,-67.7,31,3
41.8,-67.7,31,3
41.5,-67.6833,30,3
41.5,-67.6833,30,3
41.5,-67.6833,30,3
41.5,-67.6833,30,3
41.2667,-67.6833,30,3
41.2667,-67.6833,30,3
41.2667,-67.6833,30,3
41.2667,-67.6833,30,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.6333,-67.6833,27,3
40.6333,-67.6833,27,3
40.6333,-67.6833,27,3
40.6333,-67.6833,27,3
40.6333,-67.6833,27,3
40.6333,-67.6833,27,3
41.1667,-66.3167,28,3
41.1667,-66.3167,28,3
41.1667,-66.3167,28,3
41.1667,-66.3167,28,3
41.1667,-66.3167,28,3
41.1667,-66.3167,28,3
41.4833,-66.3167,29,3
41.4833,-66.3167,29,3
41.4833,-66.3167,29,3
41.4833,-66.3167,29,3
41.4833,-66.3167,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
42.15,-66.3333,32,3
42.15,-66.3333,32,3
42.15,-66.3333,32,3
42.15,-66.3333,32,3
42.2833,-66.3333,38,4
42.2833,-66.3333,38,4
42.2833,-66.3333,38,4
42.2833,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.65,-66.3333,47,4
42.65,-66.3333,47,4
42.65,-66.3333,47,4
42.65,-66.3333,47,4
42.65,-66.3333,47,4
42.8167,-66.3333,47,4
42.8167,-66.3333,47,4
42.8167,-66.3333,47,4
42.8167,-66.3333,47,4
42.8167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.2833,-66.3333,44,4
43.2833,-66.3333,44,4
43.2833,-66.3333,44,4
43.2833,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.2833,-69.3333,41,4
43.2833,-69.3333,41,4
43.2833,-69.3333,41,4
43.2833,-69.3333,41,4
43.2833,-69.3333,41,4
42.9667,-69.2833,41,4
42.9667,-69.2833,41,4
42.9667,-69.2833,41,4
42.9667,-69.2833,41,4
42.9667,-69.2833,41,4
42.6,-69.2333,37,4
42.6,-69.2333,37,4
42.6,-69.2333,37,4
42.6,-69.2333,37,4
42.6,-69.2333,37,4
42.1833,-69.2167,34,4
42.1833,-69.2167,34,4
42.1833,-69.2167,34,4
42.1833,-69.2167,34,4
42.1833,-69.2167,34,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.65,-69.15,34,4
41.65,-69.15,34,4
41.65,-69.15,34,4
41.65,-69.15,34,4
41.65,-69.15,34,4
41.3333,-69.15,34,4
41.3333,-69.15,34,4
41.3333,-69.15,34,4
41.3333,-69.15,34,4
41.3333,-69.15,34,4
41.3333,-69.15,34,4
41.05,-69.1,33,4
41.05,-69.1,33,4
41.05,-69.1,33,4
41.05,-69.1,33,4
41.05,-69.1,33,4
41.05,-69.1,33,4
40.9,-69.1,23,2
40.9,-69.1,23,2
40.9,-69.1,23,2
40.9,-69.1,23,2
40.9,-69.1,23,2
40.9,-69.1,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.4167,-69.0667,23,2
40.4167,-69.0667,23,2
40.4167,-69.0667,23,2
40.4167,-69.0667,23,2
40.4167,-69.0667,23,2
40.4167,-69.0667,23,2
40.0833,-69.0167,22,2
40.0833,-69.0167,22,2
40.0833,-69.0167,22,2
40.0833,-69.0167,22,2
40.0833,-69.0167,22,2
39.9833,-70.6667,18,2
39.9833,-70.6667,18,2
39.9833,-70.6667,18,2
39.9833,-70.6667,18,2
39.9833,-70.6667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.3333,-71.35,20,2
41.3333,-71.35,20,2
41.3333,-71.35,20,2
41.3333,-71.35,20,2
41.3333,-71.35,20,2
41.3333,-71.35,20,2
39.3,-72.3,14,2
39.3,-72.3,14,2
39.3,-72.3,14,2
39.3,-72.3,14,2
39.3,-72.3,14,2
39.4667,-72.55,15,2
39.4667,-72.55,15,2
39.4667,-72.55,15,2
39.4667,-72.55,15,2
39.4667,-72.55,15,2
39.4667,-72.55,15,2
39.65,-72.7667,15,2
39.65,-72.7667,15,2
39.65,-72.7667,15,2
39.65,-72.7667,15,2
39.65,-72.7667,15,2
39.65,-72.7667,15,2
40.2667,-73.6,16,2
40.2667,-73.6,16,2
40.2667,-73.6,16,2
40.2667,-73.6,16,2
40.2667,-73.6,16,2
40.4333,-73.8333,17,2
40.4333,-73.8333,17,2
40.4333,-73.8333,17,2
40.4333,-73.8333,17,2
40.4333,-73.8333,17,2
42.1167,-70.2667,36,4
42.1167,-70.2667,36,4
42.1167,-70.2667,36,4
42.1167,-70.2667,36,4
42.1167,-70.2667,36,4
42.1167,-70.2667,36,4
42.5333,-70.2667,36,4
42.5333,-70.2667,36,4
42.5333,-70.2667,36,4
42.5333,-70.2667,36,4
42.5333,-70.2667,36,4
42.5333,-70.2667,36,4
42.95,-70.2667,36,4
42.95,-70.2667,36,4
42.95,-70.2667,36,4
42.95,-70.2667,36,4
42.95,-70.2667,36,4
43.35,-70.2667,40,4
43.35,-70.2667,40,4
43.35,-70.2667,40,4
43.35,-70.2667,40,4
43.35,-70.2667,40,4
43.35,-70.2667,40,4
44.3333,-67.7167,45,4
44.3333,-67.7167,45,4
44.3333,-67.7167,45,4
44.3333,-67.7167,45,4
44.3333,-67.7167,45,4
43.8,-67.7,42,4
43.8,-67.7,42,4
43.8,-67.7,42,4
43.8,-67.7,42,4
43.4,-67.7167,42,4
43.4,-67.7167,42,4
43.4,-67.7167,42,4
43.4,-67.7167,42,4
42.9833,-67.7,42,4
42.9833,-67.7,42,4
42.9833,-67.7,42,4
42.9833,-67.7,42,4
42.9833,-67.7,42,4
42.9833,-67.7,42,4
42.6,-67.7,38,4
42.6,-67.7,38,4
42.6,-67.7,38,4
42.6,-67.7,38,4
42.6,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
41.8,-67.7,31,3
41.8,-67.7,31,3
41.8,-67.7,31,3
41.8,-67.7,31,3
41.8,-67.7,31,3
41.8,-67.7,31,3
41.5167,-67.6833,30,3
41.5167,-67.6833,30,3
41.5167,-67.6833,30,3
41.5167,-67.6833,30,3
41.5167,-67.6833,30,3
41.5167,-67.6833,30,3
41.2667,-67.6833,30,3
41.2667,-67.6833,30,3
41.2667,-67.6833,30,3
41.2667,-67.6833,30,3
41.2667,-67.6833,30,3
41.2667,-67.6833,30,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.6167,-67.6833,27,3
40.6167,-67.6833,27,3
40.6167,-67.6833,27,3
40.6167,-67.6833,27,3
40.6167,-67.6833,27,3
40.6167,-67.6833,27,3
41.1667,-66.3167,28,3
41.1667,-66.3167,28,3
41.1667,-66.3167,28,3
41.1667,-66.3167,28,3
41.1667,-66.3167,28,3
41.1667,-66.3167,28,3
41.5,-66.3333,29,3
41.5,-66.3333,29,3
41.5,-66.3333,29,3
41.5,-66.3333,29,3
41.5,-66.3333,29,3
41.5,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
42.15,-66.3333,32,3
42.15,-66.3333,32,3
42.15,-66.3333,32,3
42.15,-66.3333,32,3
42.15,-66.3333,32,3
42.15,-66.3333,32,3
42.2833,-66.3333,38,4
42.2833,-66.3333,38,4
42.2833,-66.3333,38,4
42.2833,-66.3333,38,4
42.2833,-66.3333,38,4
42.2833,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.65,-66.3333,47,4
42.65,-66.3333,47,4
42.65,-66.3333,47,4
42.8167,-66.3333,47,4
42.8167,-66.3333,47,4
42.8167,-66.3333,47,4
42.8167,-66.3333,47,4
42.8167,-66.3333,47,4
42.8167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.2833,-66.3333,44,4
43.2833,-66.3333,44,4
43.2833,-66.3333,44,4
43.2833,-66.3333,44,4
43.2833,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.2833,-69.3333,41,4
43.2833,-69.3333,41,4
43.2833,-69.3333,41,4
43.2833,-69.3333,41,4
43.2833,-69.3333,41,4
42.9667,-69.2833,41,4
42.9667,-69.2833,41,4
42.9667,-69.2833,41,4
42.9667,-69.2833,41,4
42.9667,-69.2833,41,4
42.5833,-69.2333,37,4
42.5833,-69.2333,37,4
42.5833,-69.2333,37,4
42.5833,-69.2333,37,4
42.5833,-69.2333,37,4
42.1833,-69.2,34,4
42.1833,-69.2,34,4
42.1833,-69.2,34,4
42.1833,-69.2,34,4
42.1833,-69.2,34,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.65,-69.15,34,4
41.65,-69.15,34,4
41.65,-69.15,34,4
41.65,-69.15,34,4
41.65,-69.15,34,4
41.3333,-69.1167,34,4
41.3333,-69.1167,34,4
41.3333,-69.1167,34,4
41.3333,-69.1167,34,4
41.3333,-69.1167,34,4
41.3333,-69.1167,34,4
41.05,-69.1,33,4
41.05,-69.1,33,4
41.05,-69.1,33,4
41.05,-69.1,33,4
41.05,-69.1,33,4
41.05,-69.1,33,4
40.9167,-69.1,23,2
40.9167,-69.1,23,2
40.9167,-69.1,23,2
40.9167,-69.1,23,2
40.9167,-69.1,23,2
40.9167,-69.1,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.4167,-69.05,23,2
40.4167,-69.05,23,2
40.4167,-69.05,23,2
40.4167,-69.05,23,2
40.4167,-69.05,23,2
40.4167,-69.05,23,2
40.0833,-69.0167,22,2
40.0833,-69.0167,22,2
40.0833,-69.0167,22,2
40.0833,-69.0167,22,2
40.0833,-69.0167,22,2
39.9833,-70.6667,18,2
39.9833,-70.6667,18,2
39.9833,-70.6667,18,2
39.9833,-70.6667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.3333,-71.35,20,2
41.3333,-71.35,20,2
41.3333,-71.35,20,2
41.3333,-71.35,20,2
41.3333,-71.35,20,2
39.3,-72.3167,14,2
39.3,-72.3167,14,2
39.3,-72.3167,14,2
39.3,-72.3167,14,2
39.3,-72.3167,14,2
39.3,-72.3167,14,2
39.4667,-72.55,15,2
39.4667,-72.55,15,2
39.4667,-72.55,15,2
39.4667,-72.55,15,2
39.4667,-72.55,15,2
39.4667,-72.55,15,2
39.65,-72.7667,15,2
39.65,-72.7667,15,2
39.65,-72.7667,15,2
39.65,-72.7667,15,2
39.65,-72.7667,15,2
39.65,-72.7667,15,2
39.8667,-73.0833,15,2
39.8667,-73.0833,15,2
39.8667,-73.0833,15,2
39.8667,-73.0833,15,2
39.8667,-73.0833,15,2
40.1,-73.3833,16,2
40.1,-73.3833,16,2
40.1,-73.3833,16,2
40.1,-73.3833,16,2
40.2667,-73.6,16,2
40.2667,-73.6,16,2
40.2667,-73.6,16,2
40.2667,-73.6,16,2
40.4167,-73.8,17,2
40.4167,-73.8,17,2
40.4167,-73.8,17,2
40.4167,-73.8,17,2
37.85,-74.1833,7,1
37.85,-74.1833,7,1
37.85,-74.1833,7,1
37.85,-74.1833,7,1
37.85,-74.1833,7,1
38.0667,-74.3667,8,1
38.0667,-74.3667,8,1
38.0667,-74.3667,8,1
38.0667,-74.3667,8,1
38.0667,-74.3667,8,1
38.0667,-74.3667,8,1
38.2333,-74.5167,8,1
38.2333,-74.5167,8,1
38.2333,-74.5167,8,1
38.2333,-74.5167,8,1
38.2333,-74.5167,8,1
38.2333,-74.5167,8,1
38.4167,-74.65,8,1
38.4167,-74.65,8,1
38.4167,-74.65,8,1
38.4167,-74.65,8,1
38.4167,-74.65,8,1
38.5833,-74.8,8,1
38.5833,-74.8,8,1
38.5833,-74.8,8,1
38.5833,-74.8,8,1
38.5833,-74.8,8,1
38.75,-74.95,12,1
38.75,-74.95,12,1
38.75,-74.95,12,1
38.75,-74.95,12,1
38.75,-74.95,12,1
42.1167,-70.2667,36,4
42.1167,-70.2667,36,4
42.1167,-70.2667,36,4
42.1167,-70.2667,36,4
42.1167,-70.2667,36,4
42.1167,-70.2667,36,4
42.4167,-70.2667,36,4
42.4167,-70.2667,36,4
42.4167,-70.2667,36,4
42.4167,-70.2667,36,4
42.4167,-70.2667,36,4
42.7333,-70.2667,36,4
42.7333,-70.2667,36,4
42.7333,-70.2667,36,4
42.7333,-70.2667,36,4
42.7333,-70.2667,36,4
43.0333,-70.2667,36,4
43.0333,-70.2667,36,4
43.0333,-70.2667,36,4
43.0333,-70.2667,36,4
43.35,-70.2667,40,4
43.35,-70.2667,40,4
43.35,-70.2667,40,4
43.35,-70.2667,40,4
43.35,-70.2667,40,4
43.35,-70.2667,40,4
44.25,-67.7,45,4
44.25,-67.7,45,4
44.25,-67.7,45,4
44.25,-67.7,45,4
44.25,-67.7,45,4
44.25,-67.7,45,4
43.8,-67.7167,42,4
43.8,-67.7167,42,4
43.8,-67.7167,42,4
43.8,-67.7167,42,4
43.8,-67.7167,42,4
43.4,-67.7167,42,4
43.4,-67.7167,42,4
43.4,-67.7167,42,4
43.4,-67.7167,42,4
43.4,-67.7167,42,4
42.9833,-67.7,42,4
42.9833,-67.7,42,4
42.9833,-67.7,42,4
42.9833,-67.7,42,4
42.9833,-67.7,42,4
42.6,-67.7,38,4
42.6,-67.7,38,4
42.6,-67.7,38,4
42.6,-67.7,38,4
42.6,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
42.3,-67.7,38,4
41.8,-67.7,31,3
41.8,-67.7,31,3
41.8,-67.7,31,3
41.8,-67.7,31,3
41.5,-67.6833,30,3
41.5,-67.6833,30,3
41.5,-67.6833,30,3
41.5,-67.6833,30,3
41.2667,-67.6833,30,3
41.2667,-67.6833,30,3
41.2667,-67.6833,30,3
41.2667,-67.6833,30,3
41.2667,-67.6833,30,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.9333,-67.6833,27,3
40.6167,-67.6833,27,3
40.6167,-67.6833,27,3
40.6167,-67.6833,27,3
40.6167,-67.6833,27,3
40.6167,-67.6833,27,3
40.6167,-67.6833,27,3
41.1667,-66.3167,28,3
41.1667,-66.3167,28,3
41.1667,-66.3167,28,3
41.5,-66.3333,29,3
41.5,-66.3333,29,3
41.5,-66.3333,29,3
41.5,-66.3333,29,3
41.5,-66.3333,29,3
41.5,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
41.8667,-66.3333,29,3
42.15,-66.3333,32,3
42.15,-66.3333,32,3
42.15,-66.3333,32,3
42.15,-66.3333,32,3
42.15,-66.3333,32,3
42.2833,-66.3333,38,4
42.2833,-66.3333,38,4
42.2833,-66.3333,38,4
42.2833,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.4667,-66.3333,38,4
42.65,-66.3333,47,4
42.65,-66.3333,47,4
42.65,-66.3333,47,4
42.65,-66.3333,47,4
42.65,-66.3333,47,4
42.8167,-66.3333,47,4
42.8167,-66.3333,47,4
42.8167,-66.3333,47,4
42.8167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.0167,-66.3333,47,4
43.2833,-66.3333,44,4
43.2833,-66.3333,44,4
43.2833,-66.3333,44,4
43.2833,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.5333,-66.3333,44,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.6667,-69.3667,41,4
43.2833,-69.3333,41,4
43.2833,-69.3333,41,4
43.2833,-69.3333,41,4
43.2833,-69.3333,41,4
43.2833,-69.3333,41,4
42.9667,-69.2833,41,4
42.9667,-69.2833,41,4
42.9667,-69.2833,41,4
42.9667,-69.2833,41,4
42.9667,-69.2833,41,4
42.5833,-69.2333,37,4
42.5833,-69.2333,37,4
42.5833,-69.2333,37,4
42.5833,-69.2333,37,4
42.5833,-69.2333,37,4
42.1833,-69.2,34,4
42.1833,-69.2,34,4
42.1833,-69.2,34,4
42.1833,-69.2,34,4
42.1833,-69.2,34,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.9,-69.1667,37,4
41.65,-69.15,34,4
41.65,-69.15,34,4
41.65,-69.15,34,4
41.65,-69.15,34,4
41.65,-69.15,34,4
41.3333,-69.1167,34,4
41.3333,-69.1167,34,4
41.3333,-69.1167,34,4
41.3333,-69.1167,34,4
41.3333,-69.1167,34,4
41.3333,-69.1167,34,4
41.0667,-69.1,33,4
41.0667,-69.1,33,4
41.0667,-69.1,33,4
41.0667,-69.1,33,4
40.9167,-69.1,23,2
40.9167,-69.1,23,2
40.9167,-69.1,23,2
40.9167,-69.1,23,2
40.9167,-69.1,23,2
40.9167,-69.1,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.65,-69.0833,23,2
40.4167,-69.05,23,2
40.4167,-69.05,23,2
40.4167,-69.05,23,2
40.4167,-69.05,23,2
40.4167,-69.05,23,2
40.0833,-69.0167,22,2
40.0833,-69.0167,22,2
40.0833,-69.0167,22,2
40.0833,-69.0167,22,2
40.0833,-69.0167,22,2
39.9833,-70.6667,18,2
39.9833,-70.6667,18,2
39.9833,-70.6667,18,2
39.9833,-70.6667,18,2
39.9833,-70.6667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.1667,-70.7667,18,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.35,-70.85,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.6833,-71.0333,19,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
40.9667,-71.1667,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.15,-71.25,20,2
41.3333,-71.3333,20,2
41.3333,-71.3333,20,2
41.3333,-71.3333,20,2
41.3333,-71.3333,20,2
41.3333,-71.3333,20,2
39.3,-72.3167,14,2
39.3,-72.3167,14,2
39.3,-72.3167,14,2
39.3,-72.3167,14,2
39.3,-72.3167,14,2
39.3,-72.3167,14,2
